onset	duration	trial_type	block	audioOnset	audioDuration	audioOnsetIndex	eegOnsetIndex	word
2367.84765625	1.501953125	StartSaying	Inert	2147.071666384392	1.502500527409776	94686899	1212338	OJO
2371.267578125	1.50390625	StartReading	Inert	2150.4504955386196	1.5026365803393191	94835907	1214089	EME
2374.462890625	1.501953125	StartSaying	Inert	2153.9160357599426	1.5016615343442599	94988739	1215725	EME
2377.513671875	1.501953125	StartReading	Inert	2157.4084464348507	1.5027953087571195	95142756	1217287	UKU
2380.908203125	1.501953125	StartSaying	Inert	2160.4251933925875	1.5025912293628048	95275796	1219025	UKU
2386.388671875	1.50390625	StartReading	Overt	2167.549945180438	1.501457454949945	95590001	1221831	USU
2389.470703125	1.501953125	StartSaying	Overt	2170.5741750493	1.502500527409776	95723371	1223409	USU
2392.486328125	1.501953125	StartReading	Overt	2174.0453841426875	1.5026365803393191	95876453	1224953	EME
2395.90625	1.501953125	StartSaying	Overt	2177.096779246481	1.5025912293628048	96011021	1226704	EME
2399.296875	1.50390625	StartReading	Overt	2180.237787879867	1.5027499577806052	96149541	1228440	ITI
2402.611328125	1.50390625	StartSaying	Overt	2183.690765880696	1.5015708323912311	96301819	1230137	ITI
2405.82421875	1.501953125	StartReading	Overt	2187.0989597922166	1.5025458783862904	96452122	1231782	INI
2408.935546875	1.501953125	StartSaying	Overt	2190.561529524578	1.5017068853207742	96604823	1233375	INI
2412.439453125	1.50390625	StartReading	Overt	2193.8026957895963	1.5015254814147168	96747760	1235169	OTO
2415.76953125	1.501953125	StartSaying	Overt	2197.178214322538	1.5026819313158335	96896622	1236874	OTO
2419.216796875	1.501953125	StartReading	Overt	2200.5625762959007	1.501774911785546	97045874	1238639	OLO
2422.490234375	1.501953125	StartSaying	Overt	2203.6152412270367	1.501774911785546	97180498	1240315	OLO
2425.873046875	1.501953125	StartReading	Overt	2206.691420639496	1.5017295608090315	97316159	1242047	ASA
2428.95703125	1.5	StartSaying	Overt	2210.136462219434	1.5027499577806052	97468087	1243626	ASA
2432.087890625	1.501953125	StartReading	Overt	2213.1683337278387	1.5027953087571195	97601794	1245229	OKO
2435.12890625	1.5	StartSaying	Overt	2216.504147480842	1.5016161833677455	97748905	1246786	OKO
2438.439453125	1.50390625	StartReading	Overt	2219.645201465205	1.5017068853207742	97887427	1248481	AJA
2441.828125	1.501953125	StartSaying	Overt	2222.9940762994447	1.5026819313158335	98035114	1250216	AJA
2445.078125	1.501953125	StartReading	Overt	2226.044065522967	1.5027046068040908	98169620	1251880	AFA
2448.466796875	1.501953125	StartSaying	Overt	2229.095392600296	1.5027726332688622	98304185	1253615	AFA
2453.916015625	1.501953125	StartReading	Inert	2238.4607774093047	1.5028179842453766	98717203	1256405	ILI
2457.271484375	1.50390625	StartSaying	Inert	2241.9199684939153	1.501774911785546	98869755	1258123	ILI
2460.5859375	1.501953125	StartReading	Inert	2245.0390952811335	1.5026592558275764	99007310	1259820	UTU
2463.837890625	1.501953125	StartSaying	Inert	2248.245726777536	1.5026819313158335	99148724	1261485	UTU
2467.328125	1.50390625	StartReading	Inert	2251.3347178408603	1.502840659733634	99284950	1263272	URU
2470.73828125	1.50390625	StartSaying	Inert	2254.7918227805517	1.5018656137385746	99437410	1265018	URU
2473.873046875	1.501953125	StartReading	Inert	2258.230401846337	1.5021830705741754	99589053	1266623	INI
2477.236328125	1.501953125	StartSaying	Inert	2261.492542937993	1.5013667529969164	99732915	1268345	INI
2480.58984375	1.501953125	StartReading	Inert	2264.5271581804764	1.5013440775086593	99866743	1270062	ALA
2483.728515625	1.501953125	StartSaying	Inert	2267.970453747819	1.5016842098325172	100018594	1271669	ALA
2487.080078125	1.501953125	StartReading	Inert	2271.3456094729495	1.5026365803393191	100167440	1273385	APA
2490.19921875	1.501953125	StartSaying	Inert	2274.5599959863357	1.501457454949945	100309196	1274982	APA
2493.376953125	1.501953125	StartReading	Inert	2278.0690731451127	1.502523202898033	100463948	1276609	ASA
2496.736328125	1.50390625	StartSaying	Inert	2281.39937675447	1.5024098254567473	100610816	1278329	ASA
2500.201171875	1.5	StartReading	Inert	2284.612969625767	1.501548156902974	100752537	1280103	OLO
2503.333984375	1.501953125	StartSaying	Inert	2287.6832534112796	1.5017068853207742	100887938	1281707	OLO
2506.7109375	1.50390625	StartReading	Inert	2290.9053042396968	1.5018202627620603	101030032	1283436	ERE
2510.177734375	1.501953125	StartSaying	Inert	2294.0811197475578	1.5028179842453766	101170087	1285211	ERE
2513.669921875	1.501953125	StartReading	Inert	2297.370494100611	1.5026819313158335	101315150	1286999	IRI
2516.6875	1.501953125	StartSaying	Inert	2300.411095671994	1.5027499577806052	101449242	1288544	IRI
2523.8125	1.501953125	StartReading	Overt	2308.2779935150147	1.502840659733634	101796176	1292192	IJI
2526.8359375	1.501953125	StartSaying	Overt	2311.7311075687726	1.5016615343442599	101948460	1293740	IJI
2530.306640625	1.50390625	StartReading	Overt	2315.065197984669	1.502863335221891	102095495	1295517	OSO
2533.359375	1.501953125	StartSaying	Overt	2318.4171793608	1.5027272822923479	102243319	1297080	OSO
2536.5	1.501953125	StartReading	Overt	2321.6963497441375	1.5015708323912311	102387932	1298688	UMU
2539.953125	1.501953125	StartSaying	Overt	2324.8187644771524	1.501774911785546	102525632	1300456	UMU
2543.361328125	1.50390625	StartReading	Overt	2328.129181683308	1.5027953087571195	102671623	1302201	ENE
2546.82421875	1.501953125	StartSaying	Overt	2331.441163498154	1.5026819313158335	102817683	1303974	ENE
2550.064453125	1.501953125	StartReading	Overt	2334.789108637375	1.5015708323912311	102965329	1305633	UFU
2553.44140625	1.501953125	StartSaying	Overt	2338.048596696905	1.5025912293628048	103109074	1307362	UFU
2556.82421875	1.501953125	StartReading	Overt	2341.4524595901685	1.5025912293628048	103259186	1309094	ELE
2559.87890625	1.5	StartSaying	Overt	2344.6971405558666	1.5017068853207742	103402278	1310658	ELE
2562.953125	1.50390625	StartReading	Overt	2348.029484959167	1.5026592558275764	103549236	1312232	UNU
2566.3984375	1.501953125	StartSaying	Overt	2351.4223275651375	1.502364474480233	103698862	1313996	UNU
2569.431640625	1.501953125	StartReading	Overt	2354.8614735181295	1.5016388588560028	103850530	1315549	APA
2572.765625	1.501953125	StartSaying	Overt	2357.8909414247782	1.5017295608090315	103984131	1317256	APA
2575.908203125	1.501953125	StartReading	Overt	2361.1802250758783	1.502840659733634	104129190	1318865	IMI
2579.255859375	1.50390625	StartSaying	Overt	2364.5979200169786	1.501457454949945	104279912	1320579	IMI
2582.306640625	1.50390625	StartReading	Overt	2368.0891969174736	1.5022510970389469	104433879	1322141	AKA
2585.357421875	1.50390625	StartSaying	Overt	2371.1032908430843	1.5027499577806052	104566802	1323703	AKA
2594.72265625	1.50390625	StartReading	Inert	2377.125061531129	1.5024325009450044	104832365	1328498	ATA
2598.181640625	1.50390625	StartSaying	Inert	2380.277407908644	1.5027272822923479	104971385	1330269	ATA
2601.302734375	1.501953125	StartReading	Inert	2383.389301215108	1.5027046068040908	105108621	1331867	AFA
2604.509765625	1.501953125	StartSaying	Inert	2386.6999678516345	1.5016161833677455	105254623	1333509	AFA
2607.599609375	1.501953125	StartReading	Inert	2390.1063250486063	1.5022284215506898	105404845	1335091	UJU
2611.0546875	1.501953125	StartSaying	Inert	2393.340303183847	1.5026819313158335	105547465	1336860	UJU
2614.494140625	1.501953125	StartReading	Inert	2396.370156573796	1.5027499577806052	105681083	1338621	ORO
2617.755859375	1.501953125	StartSaying	Inert	2399.593772010903	1.5017295608090315	105823246	1340291	ORO
2620.791015625	1.501953125	StartReading	Inert	2402.7116743217557	1.5017068853207742	105960747	1341845	ULU
2624.234375	1.501953125	StartSaying	Inert	2406.1775773508907	1.5027726332688622	106113595	1343608	ULU
2627.609375	1.501953125	StartReading	Inert	2409.3345948789865	1.502613904851062	106252821	1345336	EPE
2630.822265625	1.501953125	StartSaying	Inert	2412.3825659840536	1.502500527409776	106387238	1346981	EPE
2634.33203125	1.50390625	StartReading	Inert	2415.625342208738	1.501774911785546	106530246	1348778	ELE
2637.6640625	1.501953125	StartSaying	Inert	2419.087004921569	1.5026819313158335	106682907	1350484	ELE
2640.876953125	1.501953125	StartReading	Inert	2422.4548818149683	1.5025912293628048	106831432	1352129	AJA
2643.947265625	1.501953125	StartSaying	Inert	2425.842282303757	1.502047017644632	106980818	1353701	AJA
2647.169921875	1.501953125	StartReading	Inert	2429.0258755040904	1.5028179842453766	107121216	1355351	OPO
2650.345703125	1.501953125	StartSaying	Inert	2432.084572115103	1.5026592558275764	107256106	1356977	OPO
2653.634765625	1.501953125	StartReading	Inert	2435.570452249393	1.5018202627620603	107409835	1358661	USU
2656.67578125	1.501953125	StartSaying	Inert	2438.774340011716	1.5016615343442599	107551128	1360218	USU
2664.54296875	1.501953125	StartReading	Overt	2445.8246254961305	1.5018656137385746	107862049	1364246	IKI
2667.994140625	1.50390625	StartSaying	Overt	2449.312954583152	1.5028179842453766	108015886	1366013	IKI
2671.330078125	1.501953125	StartReading	Overt	2452.381787137416	1.5028860107101483	108151223	1367721	EJE
2674.681640625	1.50390625	StartSaying	Overt	2455.8802294921998	1.501797587273803	108305506	1369437	EJE
2677.9609375	1.501953125	StartReading	Overt	2458.8974753106786	1.5018429382503176	108438568	1371116	OKO
2681.08203125	1.50390625	StartSaying	Overt	2462.237597406451	1.502863335221891	108585869	1372714	OKO
2684.39453125	1.501953125	StartReading	Overt	2465.321917319194	1.502863335221891	108721889	1374410	ETE
2687.70703125	1.501953125	StartSaying	Overt	2468.5178686606278	1.501774911785546	108862832	1376106	ETE
2691.052734375	1.50390625	StartReading	Overt	2471.6260431870173	1.5017295608090315	108999904	1377819	EME
2694.314453125	1.501953125	StartSaying	Overt	2475.009928975126	1.5021377195976608	109149135	1379489	EME
2697.716796875	1.50390625	StartReading	Overt	2478.438054640825	1.5027046068040908	109300317	1381231	IRI
2700.9609375	1.50390625	StartSaying	Overt	2481.48461986562	1.5015254814147168	109434672	1382892	IRI
2704.294921875	1.501953125	StartReading	Overt	2484.8586418163372	1.5015254814147168	109583468	1384599	IJI
2707.6875	1.501953125	StartSaying	Overt	2488.223026684545	1.5026592558275764	109731839	1386336	IJI
2711.126953125	1.501953125	StartReading	Overt	2491.3917674400695	1.5025458783862904	109871582	1388097	UJU
2714.15625	1.501953125	StartSaying	Overt	2494.623069867696	1.5015028059264597	110014084	1389648	UJU
2717.4453125	1.50390625	StartReading	Overt	2497.8712428585854	1.5015028059264597	110157330	1391332	IPI
2720.86328125	1.501953125	StartSaying	Overt	2501.266080907523	1.502500527409776	110307044	1393082	IPI
2724.35546875	1.501953125	StartReading	Overt	2504.6907825744947	1.501548156902974	110458075	1394870	ISI
2727.369140625	1.501953125	StartSaying	Overt	2507.8723123053965	1.5018429382503176	110598382	1396413	ISI
2733.388671875	1.501953125	StartReading	Inert	2513.5675786380257	1.5016388588560028	110849546	1399495	OJO
2736.541015625	1.501953125	StartSaying	Inert	2516.7322831566407	1.5016615343442599	110989111	1401109	OJO
2739.650390625	1.501953125	StartReading	Inert	2520.1086406826485	1.5021603950859181	111138010	1402701	ANA
2742.958984375	1.501953125	StartSaying	Inert	2523.2319170842175	1.5021150441094038	111275748	1404395	ANA
2746.365234375	1.5	StartReading	Inert	2526.711788214119	1.5018429382503176	111429212	1406139	OPO
2749.595703125	1.50390625	StartSaying	Inert	2530.208597933749	1.5029313616866626	111583423	1407793	OPO
2752.625	1.501953125	StartReading	Inert	2533.358064524255	1.5024325009450044	111722316	1409344	IKI
2755.845703125	1.501953125	StartSaying	Inert	2536.488302300719	1.501774911785546	111860361	1410993	IKI
2758.962890625	1.501953125	StartReading	Inert	2539.6556371759716	1.5016842098325172	112000042	1412589	AFA
2762.427734375	1.501953125	StartSaying	Inert	2543.1509503133766	1.5026592558275764	112154187	1414363	AFA
2765.58203125	1.50390625	StartReading	Inert	2546.4621838371095	1.5024325009450044	112300214	1415978	UTU
2768.62890625	1.501953125	StartSaying	Inert	2549.95781443135	1.5024098254567473	112454373	1417538	UTU
2771.87109375	1.5	StartReading	Inert	2553.214513405824	1.5027953087571195	112597995	1419198	IJI
2775.33203125	1.501953125	StartSaying	Inert	2556.4998515219677	1.5015028059264597	112742880	1420970	IJI
2778.697265625	1.501953125	StartReading	Inert	2559.8608123914482	1.5015935078794884	112891100	1422693	UNU
2782.083984375	1.501953125	StartSaying	Inert	2563.2728838114613	1.5025685538745477	113041574	1424427	UNU
2785.265625	1.50390625	StartReading	Inert	2566.5679270365786	1.5017295608090315	113186887	1426056	UKU
2788.32421875	1.501953125	StartSaying	Inert	2569.8937408992606	1.5017295608090315	113333557	1427622	UKU
2791.80859375	1.5	StartReading	Inert	2572.9376530919294	1.5015254814147168	113467795	1429406	ELE
2795.01171875	1.501953125	StartSaying	Inert	2576.2181840045623	1.502523202898033	113612468	1431046	ELE
2802.05859375	1.501953125	StartReading	Overt	2582.266779795215	1.5026592558275764	113879214	1434654	UKU
2805.546875	1.501953125	StartSaying	Overt	2585.5682628589975	1.5015028059264597	114024811	1436440	UKU
2808.615234375	1.501953125	StartReading	Overt	2589.012442770382	1.5029086861984056	114176701	1438011	EFE
2812.111328125	1.5	StartSaying	Overt	2592.4365321991713	1.5027953087571195	114327705	1439801	EFE
2815.126953125	1.501953125	StartReading	Overt	2595.6392408361053	1.501774911785546	114468946	1441345	UNU
2818.466796875	1.501953125	StartSaying	Overt	2599.0041925915193	1.5027499577806052	114617342	1443055	UNU
2821.55078125	1.501953125	StartReading	Overt	2602.3306186923846	1.5027272822923479	114764039	1444634	OLO
2824.74609375	1.5	StartSaying	Overt	2605.807700737231	1.5016842098325172	114917380	1446270	OLO
2827.8515625	1.501953125	StartReading	Overt	2608.9036985264265	1.5017295608090315	115053915	1447860	UFU
2831.236328125	1.5	StartSaying	Overt	2612.1765197730515	1.5026819313158335	115198248	1449593	UFU
2834.662109375	1.501953125	StartReading	Overt	2615.4807692464015	1.5027272822923479	115343967	1451347	OPO
2837.708984375	1.5	StartSaying	Overt	2618.706629556846	1.501774911785546	115486229	1452907	OPO
2841.080078125	1.501953125	StartReading	Overt	2622.072284252396	1.502840659733634	115634656	1454633	ENE
2844.4453125	1.501953125	StartSaying	Overt	2625.4393675037063	1.5028179842453766	115783146	1456356	ENE
2847.61328125	1.501953125	StartReading	Overt	2628.5165446376486	1.5017295608090315	115918851	1457978	AKA
2850.84375	1.5	StartSaying	Overt	2631.676169846894	1.5016615343442599	116058192	1459632	AKA
2854.08984375	1.501953125	StartReading	Overt	2634.9614399365723	1.5016842098325172	116203074	1461294	EKE
2857.484375	1.501953125	StartSaying	Overt	2638.4604038275866	1.5028179842453766	116357380	1463032	EKE
2860.908203125	1.501953125	StartReading	Overt	2641.7078285273637	1.5017068853207742	116500593	1464785	ORO
2864.087890625	1.501953125	StartSaying	Overt	2644.9405821862388	1.5017522362972886	116643159	1466413	ORO
2869.783203125	1.501953125	StartReading	Inert	2650.628093501884	1.5016615343442599	116893981	1469329	ESE
2872.947265625	1.501953125	StartSaying	Inert	2653.7066991915863	1.5017068853207742	117029749	1470949	ESE
2876.322265625	1.501953125	StartReading	Inert	2656.867730281104	1.5018656137385746	117169152	1472677	ORO
2879.4453125	1.501953125	StartSaying	Inert	2659.9893060210534	1.5027499577806052	117306815	1474276	ORO
2882.923828125	1.501953125	StartReading	Inert	2663.25886199737	1.5027499577806052	117451004	1476057	EKE
2886.421875	1.501953125	StartSaying	Inert	2666.739934928149	1.5016842098325172	117604521	1477848	EKE
2889.5703125	1.501953125	StartReading	Inert	2669.8287672630554	1.5017295608090315	117740740	1479460	ERE
2892.69921875	1.501953125	StartSaying	Inert	2672.83825806455	1.5016842098325172	117873460	1481062	ERE
2895.865234375	1.501953125	StartReading	Inert	2676.087882286688	1.5027499577806052	118016770	1482683	ATA
2899.359375	1.50390625	StartSaying	Inert	2679.3437876190733	1.5027046068040908	118160357	1484472	ATA
2902.671875	1.501953125	StartReading	Inert	2682.7812102349576	1.5016388588560028	118311949	1486168	EFE
2906.166015625	1.501953125	StartSaying	Inert	2685.9969799531277	1.5021830705741754	118453766	1487957	EFE
2909.421875	1.501953125	StartReading	Inert	2689.060483767651	1.502863335221891	118588868	1489624	EPE
2912.70703125	1.501953125	StartSaying	Inert	2692.191265755833	1.5027953087571195	118726937	1491306	EPE
2916.068359375	1.5	StartReading	Inert	2695.4095751286877	1.5024551764332617	118868866	1493027	INI
2919.478515625	1.501953125	StartSaying	Inert	2698.813369995487	1.5017295608090315	119018975	1494773	INI
2922.7734375	1.501953125	StartReading	Inert	2702.0887082213085	1.5027499577806052	119163419	1496460	ALA
2926.099609375	1.5	StartSaying	Inert	2705.145273336425	1.5027953087571195	119298215	1498163	ALA
2929.142578125	1.501953125	StartReading	Inert	2708.4675044719625	1.5027726332688622	119444727	1499721	UMU
2932.421875	1.501953125	StartSaying	Inert	2711.583297962407	1.5016842098325172	119582135	1501400	UMU
2938.470703125	1.501953125	StartReading	Overt	2748.2815575882164	1.5028860107101483	121200546	1504497	ULU
2941.771484375	1.5	StartSaying	Overt	2751.7117240478583	1.5016615343442599	121351818	1506187	ULU
2945.21484375	1.501953125	StartReading	Overt	2754.9978558060907	1.5025458783862904	121496738	1507950	UTU
2948.638671875	1.501953125	StartSaying	Overt	2758.10317322096	1.5027046068040908	121633684	1509703	UTU
2951.83984375	1.501953125	StartReading	Overt	2761.2251571196985	1.5027726332688622	121771365	1511342	URU
2955.205078125	1.501953125	StartSaying	Overt	2764.471992256781	1.5028179842453766	121914552	1513065	URU
2958.53125	1.501953125	StartReading	Overt	2767.8349485692283	1.5017295608090315	122062860	1514768	ONO
2962.0078125	1.501953125	StartSaying	Overt	2771.2888562650755	1.5027272822923479	122215179	1516548	ONO
2965.103515625	1.5	StartReading	Overt	2774.4726988957796	1.5027499577806052	122355588	1518133	ELE
2968.375	1.50390625	StartSaying	Overt	2777.6174489847285	1.5017295608090315	122494273	1519808	ELE
2971.6796875	1.501953125	StartReading	Overt	2781.0739643617253	1.5026819313158335	122646707	1521500	ILI
2974.904296875	1.50390625	StartSaying	Overt	2784.506942581911	1.5015935078794884	122798103	1523151	ILI
2978.26953125	1.501953125	StartReading	Overt	2787.7489251645065	1.5014801304382024	122941076	1524874	OSO
2981.63671875	1.501953125	StartSaying	Overt	2790.908164890451	1.5017295608090315	123080400	1526598	OSO
2984.71484375	1.5	StartReading	Overt	2794.07139550233	1.5027726332688622	123219900	1528174	ESE
2987.873046875	1.501953125	StartSaying	Overt	2797.1621325782494	1.5027953087571195	123356203	1529791	ESE
2991.158203125	1.501953125	StartReading	Overt	2800.370510087248	1.5027953087571195	123497694	1531473	UMU
2994.65625	1.501953125	StartSaying	Overt	2803.564148528879	1.5016161833677455	123638535	1533264	UMU
2997.904296875	1.5	StartReading	Overt	2806.804294396926	1.5017295608090315	123781427	1534927	USU
3001.13671875	1.501953125	StartSaying	Overt	2809.9949396741067	1.5027046068040908	123922136	1536582	USU
3006.822265625	1.501953125	StartReading	Inert	2815.2093722782424	1.5025912293628048	124152095	1539493	OTO
3009.900390625	1.501953125	StartSaying	Inert	2818.486025682383	1.501774911785546	124296597	1541069	OTO
3013.0625	1.501953125	StartReading	Inert	2821.9981186810983	1.5027272822923479	124451482	1542688	OFO
3016.18359375	1.501953125	StartSaying	Inert	2825.147721324534	1.5025458783862904	124590381	1544286	OFO
3019.451171875	1.50390625	StartReading	Inert	2828.194672032629	1.502840659733634	124724753	1545959	ARA
3022.93359375	1.501953125	StartSaying	Inert	2831.591505524533	1.5017522362972886	124874555	1547742	ARA
3026.021484375	1.501953125	StartReading	Inert	2834.8325357366216	1.5017522362972886	125017486	1549323	ASA
3029.03125	1.501953125	StartSaying	Inert	2838.168462867067	1.5026365803393191	125164602	1550864	ASA
3032.279296875	1.50390625	StartReading	Inert	2841.402849161096	1.5027046068040908	125307240	1552527	ISI
3035.53515625	1.501953125	StartSaying	Inert	2844.4590514684005	1.5025685538745477	125442020	1554194	ISI
3038.97265625	1.501953125	StartReading	Inert	2847.637837465223	1.5016615343442599	125582206	1555954	URU
3042.1875	1.501953125	StartSaying	Inert	2850.883493476916	1.5018202627620603	125725341	1557600	URU
3045.251953125	1.501953125	StartReading	Inert	2854.001735920092	1.5021830705741754	125862857	1559169	ILI
3048.3828125	1.501953125	StartSaying	Inert	2857.1557149327614	1.502863335221891	126001949	1560772	ILI
3051.599609375	1.501953125	StartReading	Inert	2860.373207988039	1.5027272822923479	126143842	1562419	EME
3055.001953125	1.501953125	StartSaying	Inert	2863.7030580876312	1.501774911785546	126290690	1564161	EME
3058.279296875	1.501953125	StartReading	Inert	2867.0015253114752	1.501910964715089	126436154	1565839	ONO
3061.333984375	1.50390625	StartSaying	Inert	2870.3626222338858	1.5027953087571195	126584380	1567403	ONO
3064.658203125	1.501953125	StartReading	Inert	2873.4738806266787	1.5027046068040908	126721588	1569105	EJE
3067.7734375	1.5	StartSaying	Inert	2876.9089223162955	1.5018202627620603	126873075	1570700	EJE
3104.466796875	1.50390625	StartReading	Overt	2885.6985991539427	1.5015708323912311	127260704	1589487	AMA
3107.8984375	1.501953125	StartSaying	Overt	2889.0942988714337	1.5027953087571195	127410456	1591244	AMA
3111.18359375	1.501953125	StartReading	Overt	2892.3872559516312	1.5026819313158335	127555677	1592926	IFI
3114.2890625	1.501953125	StartSaying	Overt	2895.612005163151	1.5018202627620603	127697890	1594516	IFI
3117.41015625	1.501953125	StartReading	Overt	2898.9714694504073	1.501797587273803	127846044	1596114	AJA
3120.65625	1.50390625	StartSaying	Overt	2902.087330967316	1.5029313616866626	127983455	1597776	AJA
3124.01953125	1.501953125	StartReading	Overt	2905.2195868622352	1.5027046068040908	128121589	1599498	ANA
3127.47265625	1.50390625	StartSaying	Overt	2908.6243340995406	1.5016388588560028	128271740	1601266	ANA
3130.658203125	1.501953125	StartReading	Overt	2912.109738048577	1.502613904851062	128425448	1602897	AFA
3133.80078125	1.501953125	StartSaying	Overt	2915.1821760054736	1.5025458783862904	128560944	1604506	AFA
3137.2578125	1.501953125	StartReading	Overt	2918.3332298801574	1.5021377195976608	128699907	1606276	ATA
3140.69140625	1.501953125	StartSaying	Overt	2921.593375528847	1.501548156902974	128843681	1608034	ATA
3143.931640625	1.501953125	StartReading	Overt	2924.9756286818015	1.5017295608090315	128992840	1609693	OTO
3147.091796875	1.501953125	StartSaying	Overt	2928.02618479253	1.5025685538745477	129127371	1611311	OTO
3150.25390625	1.50390625	StartReading	Overt	2931.122205257214	1.5027272822923479	129263907	1612930	OJO
3153.345703125	1.501953125	StartSaying	Overt	2934.5969744022573	1.5016842098325172	129417146	1614513	OJO
3156.552734375	1.50390625	StartReading	Overt	2937.761542867943	1.5016842098325172	129556705	1616155	EPE
3159.74609375	1.501953125	StartSaying	Overt	2941.157355962875	1.502613904851062	129706462	1617790	EPE
3162.986328125	1.501953125	StartReading	Overt	2944.223218028177	1.5027726332688622	129841668	1619449	INI
3166.177734375	1.501953125	StartSaying	Overt	2947.2342280873845	1.5024325009450044	129974455	1621083	INI
3171.390625	1.501953125	StartReading	Inert	2954.3583449615644	1.5026592558275764	130288632	1623752	USU
3174.66796875	1.501953125	StartSaying	Inert	2957.6379461791785	1.5016388588560028	130433264	1625430	USU
3178.1796875	1.501953125	StartReading	Inert	2960.7244882897708	1.5017522362972886	130569382	1627228	AJA
3181.328125	1.501953125	StartSaying	Inert	2964.0713903565324	1.5026365803393191	130716982	1628840	AJA
3184.375	1.50390625	StartReading	Inert	2967.4637341017615	1.5027726332688622	130866586	1630400	IRI
3187.771484375	1.501953125	StartSaying	Inert	2970.843878434308	1.5017522362972886	131015652	1632139	IRI
3191.013671875	1.5	StartReading	Inert	2973.9710776953452	1.501797587273803	131153563	1633799	OLO
3194.34765625	1.50390625	StartSaying	Inert	2976.982699992736	1.5017522362972886	131286377	1635506	OLO
3197.58203125	1.50390625	StartReading	Inert	2980.090897194614	1.5026365803393191	131423450	1637162	IPI
3200.638671875	1.50390625	StartSaying	Inert	2983.2974833400403	1.5024325009450044	131564862	1638727	IPI
3203.818359375	1.5	StartReading	Inert	2986.4393082910037	1.5026819313158335	131703418	1640355	ITI
3207.064453125	1.5	StartSaying	Inert	2989.8030809210286	1.5016388588560028	131851762	1642017	ITI
3210.181640625	1.501953125	StartReading	Inert	2993.0262881993467	1.502613904851062	131993907	1643613	OMO
3213.3359375	1.501953125	StartSaying	Inert	2996.192761406046	1.5027272822923479	132133550	1645228	OMO
3216.552734375	1.501953125	StartReading	Inert	2999.265698223684	1.5027726332688622	132269068	1646875	OSO
3219.880859375	1.501953125	StartSaying	Inert	3002.393373669975	1.5026365803393191	132407000	1648579	OSO
3223.1796875	1.501953125	StartReading	Inert	3005.8781200298517	1.5012760510438876	132560679	1650268	AMA
3226.541015625	1.501953125	StartSaying	Inert	3009.345655694142	1.5027726332688622	132713599	1651989	AMA
3229.65234375	1.501953125	StartReading	Inert	3012.7539403076153	1.5016388588560028	132863906	1653582	ETE
3233.0859375	1.501953125	StartSaying	Inert	3016.038552808134	1.5025912293628048	133008759	1655340	ETE
3241.876953125	1.501953125	StartReading	Overt	3021.7749978274387	1.5016161833677455	133261739	1659841	APA
3245.271484375	1.501953125	StartSaying	Overt	3024.793445446795	1.5015028059264597	133394854	1661579	APA
3248.564453125	1.501953125	StartReading	Overt	3027.831915522282	1.5015935078794884	133528852	1663265	UPU
3251.7890625	1.5	StartSaying	Overt	3030.970339150007	1.5016161833677455	133667258	1664916	UPU
3255.146484375	1.501953125	StartReading	Overt	3034.29445235107	1.5026819313158335	133813853	1666635	IMI
3258.263671875	1.501953125	StartSaying	Overt	3037.704256222257	1.5015935078794884	133964227	1668231	IMI
3261.39453125	1.501953125	StartReading	Overt	3040.994084085075	1.5023417989919756	134109310	1669834	OFO
3264.80078125	1.5	StartSaying	Overt	3044.371371306101	1.502523202898033	134258250	1671578	OFO
3268.28515625	1.501953125	StartReading	Overt	3047.390861997917	1.5025458783862904	134391411	1673362	ALA
3271.357421875	1.501953125	StartSaying	Overt	3050.5199886754563	1.501548156902974	134529407	1674935	ALA
3274.5078125	1.501953125	StartReading	Overt	3053.740905729461	1.5015708323912311	134671451	1676548	ITI
3277.767578125	1.501953125	StartSaying	Overt	3056.8053619144907	1.5018202627620603	134806595	1678217	ITI
3281.150390625	1.5	StartReading	Overt	3060.201877949559	1.5020923686211465	134956383	1679949	ASA
3284.19921875	1.501953125	StartSaying	Overt	3063.435017091734	1.5027726332688622	135098966	1681510	ASA
3287.294921875	1.50390625	StartReading	Overt	3066.628020619694	1.5016842098325172	135239779	1683095	ERE
3290.76953125	1.501953125	StartSaying	Overt	3070.045012620659	1.5024778519215187	135390470	1684874	ERE
3293.93359375	1.501953125	StartReading	Overt	3073.5352237732054	1.501797587273803	135544390	1686494	ARA
3297.330078125	1.501953125	StartSaying	Overt	3076.6469356757634	1.5016842098325172	135681618	1688233	ARA
3300.39453125	1.501953125	StartReading	Overt	3079.8101436121533	1.5013440775086593	135821117	1689802	OMO
3303.404296875	1.50390625	StartSaying	Overt	3082.994417077134	1.5026592558275764	135961545	1691343	OMO
3310.529296875	1.501953125	StartReading	Inert	3092.5127027034614	1.502523202898033	136381306	1694991	UPU
3313.80859375	1.5	StartSaying	Inert	3095.579086304993	1.5016615343442599	136516535	1696670	UPU
3316.89453125	1.501953125	StartReading	Inert	3098.9864412234483	1.5028860107101483	136666801	1698250	IMI
3320.2421875	1.501953125	StartSaying	Inert	3102.4535007024847	1.5025458783862904	136819700	1699964	IMI
3323.6328125	1.50390625	StartReading	Inert	3105.7085443663163	1.5016615343442599	136963249	1701700	AKA
3327.013671875	1.5	StartSaying	Inert	3109.123790354685	1.502500527409776	137113863	1703431	AKA
